gain	71	2	-130.26
gain	2	72	-126.67
gain	72	2	-126.67
gain	2	73	-129.70
gain	73	2	-129.70
gain	2	74	-125.55
gain	74	2	-125.55
gain	2	75	-124.05
gain	75	2	-124.05
gain	2	76	-127.36
gain	76	2	-127.36
gain	2	77	-123.71
gain	77	2	-123.71
gain	2	78	-121.87
gain	78	2	-121.87
gain	2	79	-129.87
gain	79	2	-129.87
gain	2	80	-129.22
gain	80	2	-129.22
gain	2	81	-130.83
gain	81	2	-130.83
gain	2	82	-124.76
gain	82	2	-124.76
gain	2	83	-132.46
gain	83	2	-132.46
gain	2	84	-125.83
gain	84	2	-125.83
gain	2	85	-125.89
gain	85	2	-125.89
gain	2	86	-128.75
gain	86	2	-128.75
gain	2	87	-131.10
gain	87	2	-131.10
gain	2	88	-126.22
gain	88	2	-126.22
gain	2	89	-132.41
gain	89	2	-132.41
gain	2	90	-132.51
gain	90	2	-132.51
gain	2	91	-136.97
gain	91	2	-136.97
gain	2	92	-130.61
gain	92	2	-130.61
gain	2	93	-134.25
gain	93	2	-134.25
gain	2	94	-129.13
gain	94	2	-129.13
gain	2	95	-130.56
gain	95	2	-130.56
gain	2	96	-126.48
gain	96	2	-126.48
gain	2	97	-131.72
gain	97	2	-131.72
gain	2	98	-126.67
gain	98	2	-126.67
gain	2	99	-133.79
gain	99	2	-133.79
gain	3	4	-52.31
gain	4	3	-52.31
gain	3	5	-107.05
gain	5	3	-107.05
gain	3	6	-113.17
gain	6	3	-113.17
gain	3	7	-115.94
gain	7	3	-115.94
gain	3	8	-121.04
gain	8	3	-121.04
gain	3	9	-125.25
gain	9	3	-125.25
gain	3	10	-105.63
gain	10	3	-105.63
gain	3	11	-59.28
gain	11	3	-59.28
gain	3	12	-58.54
gain	12	3	-58.54
gain	3	13	-54.09
gain	13	3	-54.09
gain	3	14	-109.93
gain	14	3	-109.93
gain	3	15	-114.75
gain	15	3	-114.75
gain	3	16	-116.27
gain	16	3	-116.27
gain	3	17	-121.13
gain	17	3	-121.13
gain	3	18	-119.38
gain	18	3	-119.38
gain	3	19	-111.72
gain	19	3	-111.72
gain	3	20	-111.21
gain	20	3	-111.21
gain	3	21	-112.51
gain	21	3	-112.51
gain	3	22	-105.86
gain	22	3	-105.86
gain	3	23	-115.58
gain	23	3	-115.58
gain	3	24	-113.08
gain	24	3	-113.08
gain	3	25	-119.92
gain	25	3	-119.92
gain	3	26	-117.35
gain	26	3	-117.35
gain	3	27	-116.45
gain	27	3	-116.45
gain	3	28	-113.40
gain	28	3	-113.40
gain	3	29	-116.65
gain	29	3	-116.65
gain	3	30	-111.35
gain	30	3	-111.35
gain	3	31	-116.93
gain	31	3	-116.93
gain	3	32	-113.93
gain	32	3	-113.93
gain	3	33	-118.28
gain	33	3	-118.28
gain	3	34	-118.84
gain	34	3	-118.84
gain	3	35	-115.67
gain	35	3	-115.67
gain	3	36	-121.86
gain	36	3	-121.86
gain	3	37	-118.28
gain	37	3	-118.28
gain	3	38	-120.20
gain	38	3	-120.20
gain	3	39	-118.47
gain	39	3	-118.47
gain	3	40	-124.19
gain	40	3	-124.19
gain	3	41	-118.39
gain	41	3	-118.39
gain	3	42	-114.01
gain	42	3	-114.01
gain	3	43	-121.89
gain	43	3	-121.89
gain	3	44	-123.56
gain	44	3	-123.56
gain	3	45	-124.49
gain	45	3	-124.49
gain	3	46	-117.91
gain	46	3	-117.91
gain	3	47	-118.20
gain	47	3	-118.20
gain	3	48	-121.14
gain	48	3	-121.14
gain	3	49	-115.68
gain	49	3	-115.68
gain	3	50	-117.38
gain	50	3	-117.38
gain	3	51	-123.38
gain	51	3	-123.38
gain	3	52	-122.36
gain	52	3	-122.36
gain	3	53	-123.53
gain	53	3	-123.53
gain	3	54	-120.77
gain	54	3	-120.77
gain	3	55	-121.51
gain	55	3	-121.51
gain	3	56	-119.03
gain	56	3	-119.03
gain	3	57	-127.30
gain	57	3	-127.30
gain	3	58	-127.18
gain	58	3	-127.18
gain	3	59	-123.67
gain	59	3	-123.67
gain	3	60	-116.56
gain	60	3	-116.56
gain	3	61	-119.88
gain	61	3	-119.88
gain	3	62	-125.40
gain	62	3	-125.40
gain	3	63	-129.33
gain	63	3	-129.33
gain	3	64	-123.87
gain	64	3	-123.87
gain	3	65	-120.66
gain	65	3	-120.66
gain	3	66	-123.27
gain	66	3	-123.27
gain	3	67	-125.97
gain	67	3	-125.97
gain	3	68	-125.72
gain	68	3	-125.72
gain	3	69	-124.69
gain	69	3	-124.69
gain	3	70	-126.30
gain	70	3	-126.30
gain	3	71	-127.42
gain	71	3	-127.42
gain	3	72	-127.52
gain	72	3	-127.52
gain	3	73	-128.00
gain	73	3	-128.00
gain	3	74	-127.15
gain	74	3	-127.15
gain	3	75	-124.37
gain	75	3	-124.37
gain	3	76	-125.56
gain	76	3	-125.56
gain	3	77	-129.43
gain	77	3	-129.43
gain	3	78	-131.59
gain	78	3	-131.59
gain	3	79	-127.98
gain	79	3	-127.98
gain	3	80	-129.17
gain	80	3	-129.17
gain	3	81	-130.94
gain	81	3	-130.94
gain	3	82	-125.70
gain	82	3	-125.70
gain	3	83	-127.93
gain	83	3	-127.93
gain	3	84	-133.77
gain	84	3	-133.77
gain	3	85	-130.79
gain	85	3	-130.79
gain	3	86	-124.26
gain	86	3	-124.26
gain	3	87	-129.99
gain	87	3	-129.99
gain	3	88	-121.56
gain	88	3	-121.56
gain	3	89	-130.43
gain	89	3	-130.43
gain	3	90	-129.44
gain	90	3	-129.44
gain	3	91	-129.25
gain	91	3	-129.25
gain	3	92	-137.11
gain	92	3	-137.11
gain	3	93	-133.25
gain	93	3	-133.25
gain	3	94	-127.56
gain	94	3	-127.56
gain	3	95	-130.29
gain	95	3	-130.29
gain	3	96	-136.73
gain	96	3	-136.73
gain	3	97	-131.14
gain	97	3	-131.14
gain	3	98	-129.71
gain	98	3	-129.71
gain	3	99	-130.16
gain	99	3	-130.16
gain	4	5	-55.82
gain	5	4	-55.82
gain	4	6	-105.64
gain	6	4	-105.64
gain	4	7	-114.99
gain	7	4	-114.99
gain	4	8	-116.83
gain	8	4	-116.83
gain	4	9	-121.29
gain	9	4	-121.29
gain	4	10	-117.12
gain	10	4	-117.12
gain	4	11	-104.86
gain	11	4	-104.86
gain	4	12	-107.56
gain	12	4	-107.56
gain	4	13	-58.52
gain	13	4	-58.52
gain	4	14	-102.07
gain	14	4	-102.07
gain	4	15	-109.07
gain	15	4	-109.07
gain	4	16	-113.98
gain	16	4	-113.98
gain	4	17	-113.81
gain	17	4	-113.81
gain	4	18	-118.59
gain	18	4	-118.59
gain	4	19	-108.17
gain	19	4	-108.17
gain	4	20	-108.26
gain	20	4	-108.26
gain	4	21	-109.37
gain	21	4	-109.37
gain	4	22	-104.89
gain	22	4	-104.89
gain	4	23	-108.49
gain	23	4	-108.49
gain	4	24	-114.91
gain	24	4	-114.91
gain	4	25	-112.98
gain	25	4	-112.98
gain	4	26	-118.50
gain	26	4	-118.50
gain	4	27	-125.25
gain	27	4	-125.25
gain	4	28	-113.09
gain	28	4	-113.09
gain	4	29	-120.14
gain	29	4	-120.14
gain	4	30	-114.18
gain	30	4	-114.18
gain	4	31	-111.25
gain	31	4	-111.25
gain	4	32	-111.49
gain	32	4	-111.49
gain	4	33	-115.27
gain	33	4	-115.27
gain	4	34	-120.85
gain	34	4	-120.85
gain	4	35	-117.58
gain	35	4	-117.58
gain	4	36	-119.09
gain	36	4	-119.09
gain	4	37	-122.95
gain	37	4	-122.95
gain	4	38	-117.51
gain	38	4	-117.51
gain	4	39	-112.26
gain	39	4	-112.26
gain	4	40	-113.01
gain	40	4	-113.01
gain	4	41	-122.88
gain	41	4	-122.88
gain	4	42	-114.07
gain	42	4	-114.07
gain	4	43	-121.37
gain	43	4	-121.37
gain	4	44	-119.08
gain	44	4	-119.08
gain	4	45	-115.28
gain	45	4	-115.28
gain	4	46	-121.02
gain	46	4	-121.02
gain	4	47	-118.48
gain	47	4	-118.48
gain	4	48	-119.30
gain	48	4	-119.30
gain	4	49	-125.77
gain	49	4	-125.77
gain	4	50	-122.06
gain	50	4	-122.06
gain	4	51	-124.19
gain	51	4	-124.19
gain	4	52	-120.08
gain	52	4	-120.08
gain	4	53	-123.47
gain	53	4	-123.47
gain	4	54	-123.45
gain	54	4	-123.45
gain	4	55	-124.78
gain	55	4	-124.78
gain	4	56	-120.76
gain	56	4	-120.76
gain	4	57	-117.40
